year,team,SRS,SOS,FG,OPP_FG,FGA,OPP_FGA,3P,OPP_3P,3PA,OPP_3PA,2P,OPP_2P,2PA,OPP_2PA,FT,OPP_FT,FTA,OPP_FTA,ORB,OPP_ORB,DRB,OPP_DRB,TRB,OPP_TRB,AST,OPP_AST,STL,OPP_STL,BLK,OPP_BLK,TOV,OPP_TOV,PF,OPP_PF,FG%,OPP_FG%,3P%,OPP_3P%,2P%,OPP_2P%,eFG%,OPP_eFG%,FT%,OPP_FT%
2022,delaware,0.32,-1.82,26.09,25.03,55.59,58.53,7.59,7.21,21.53,20.65,18.5,17.82,34.06,37.88,14.0,12.62,18.85,16.68,7.71,9.18,22.56,21.79,30.26,30.97,12.68,11.32,6.62,6.47,3.74,2.71,12.24,12.15,15.65,17.62,0.47,0.43,0.35,0.35,0.55,0.48,0.54,0.49,0.73,0.77
2022,gonzaga,25.46,4.5,32.93,24.38,62.45,64.24,8.38,6.69,22.14,21.76,24.55,17.69,40.31,42.48,13.59,9.9,18.62,14.24,8.34,7.9,30.0,21.79,38.34,29.69,18.21,9.97,6.66,6.24,5.86,2.72,11.62,11.59,15.41,17.83,0.53,0.38,0.38,0.31,0.61,0.42,0.59,0.43,0.74,0.7
2022,georgia-state,-1.11,-1.34,24.96,22.68,62.0,54.93,7.68,7.57,23.36,20.46,17.29,15.11,38.64,34.46,13.0,11.82,18.14,17.0,11.64,8.46,22.39,23.86,34.04,32.32,13.54,12.64,8.93,6.29,4.46,3.29,11.46,15.36,15.75,16.75,0.4,0.41,0.33,0.36,0.45,0.44,0.46,0.48,0.7,0.68
2022,boise-state,11.93,5.22,24.47,22.62,54.59,53.06,7.38,5.71,21.21,17.56,17.09,16.91,33.38,35.5,12.38,9.82,19.09,13.68,8.82,6.21,23.5,21.24,32.32,27.44,11.53,9.79,5.91,5.21,3.5,2.88,11.12,12.32,15.06,19.24,0.45,0.43,0.35,0.33,0.52,0.49,0.52,0.48,0.66,0.71
2022,memphis,14.67,7.86,26.94,23.35,57.23,58.97,6.32,8.1,17.61,25.26,20.61,15.26,39.61,33.71,15.23,13.58,22.0,19.39,11.0,9.81,24.29,19.65,35.29,29.45,16.06,13.32,8.71,9.42,5.68,3.61,15.77,14.32,18.71,18.71,0.47,0.4,0.35,0.32,0.52,0.46,0.53,0.47,0.68,0.68
2022,connecticut,16.4,6.88,26.81,23.09,61.56,57.59,7.44,6.47,21.06,18.75,19.38,16.62,40.5,38.84,14.12,12.5,18.84,18.38,12.28,8.25,25.22,21.06,37.5,29.31,14.0,10.22,5.97,6.38,6.5,3.34,11.41,11.5,16.81,17.03,0.44,0.4,0.35,0.35,0.48,0.43,0.5,0.46,0.74,0.68
2022,new-mexico-state,7.11,1.24,25.88,22.88,56.56,58.56,7.84,7.62,23.94,25.12,18.03,15.25,32.62,33.44,13.72,11.66,19.66,15.84,10.12,7.88,25.78,20.16,35.91,28.03,13.91,11.16,5.06,6.78,4.16,2.03,13.06,11.53,15.88,18.97,0.46,0.39,0.33,0.31,0.55,0.46,0.53,0.46,0.72,0.73
2022,arkansas,16.27,8.62,26.64,23.73,60.61,57.79,6.36,7.42,20.76,22.67,20.27,16.3,39.85,35.12,17.3,13.67,22.97,18.67,9.7,7.61,25.48,23.7,35.18,31.3,14.09,12.91,7.73,6.88,4.18,3.48,12.15,14.58,16.85,19.79,0.44,0.41,0.29,0.33,0.51,0.46,0.49,0.48,0.75,0.73
2022,vermont,7.81,-5.7,27.58,22.45,55.88,54.79,8.76,7.09,24.03,20.61,18.82,15.36,31.85,34.18,11.03,8.3,14.76,12.12,6.0,5.48,26.12,21.48,32.12,26.97,15.21,9.79,5.21,4.91,2.52,2.82,9.3,10.73,13.76,16.09,0.49,0.41,0.36,0.34,0.59,0.45,0.57,0.48,0.74,0.68
2022,alabama,14.62,11.59,27.66,26.81,62.75,61.69,9.28,7.34,30.09,22.16,18.38,19.47,32.66,39.53,15.38,15.44,21.06,21.69,11.62,10.31,24.72,22.75,36.34,33.06,14.62,12.44,7.0,7.75,4.72,3.81,14.09,12.59,18.59,18.41,0.44,0.44,0.31,0.34,0.57,0.49,0.52,0.5,0.73,0.71
2022,notre-dame,11.87,7.01,25.94,25.47,56.09,59.03,9.16,6.66,24.09,20.88,16.78,18.81,32.0,38.16,11.47,9.25,15.12,13.34,6.12,7.31,25.75,23.56,31.88,30.88,14.16,11.22,5.09,5.97,1.88,2.88,9.69,9.59,12.88,15.03,0.46,0.44,0.38,0.33,0.53,0.5,0.55,0.49,0.74,0.7
2022,texas-tech,20.08,8.65,25.91,20.5,55.18,53.41,5.97,7.62,19.0,24.32,19.94,12.88,36.18,29.09,13.91,11.71,19.91,17.15,9.12,7.44,24.38,19.5,33.5,26.94,13.56,11.03,8.18,7.0,3.47,2.65,13.09,15.18,16.18,18.44,0.47,0.39,0.31,0.32,0.56,0.44,0.53,0.46,0.69,0.67
2022,montana-state,-0.26,-5.54,26.53,23.68,55.79,56.21,7.65,6.35,20.74,19.79,18.88,17.32,35.06,36.41,16.26,14.76,21.59,19.59,7.41,6.38,25.06,21.38,32.47,27.76,13.18,9.21,5.24,6.47,3.74,2.74,12.44,12.5,18.15,19.94,0.48,0.42,0.36,0.32,0.54,0.48,0.54,0.48,0.74,0.75
2022,michigan-state,13.18,9.96,26.0,24.74,56.91,59.5,7.18,7.03,19.0,22.5,18.82,17.71,37.91,37.0,12.91,11.94,17.29,16.85,8.5,8.15,25.21,21.35,33.71,29.5,15.79,12.79,5.82,6.47,5.06,3.29,12.71,10.09,16.94,16.97,0.46,0.42,0.37,0.31,0.5,0.48,0.52,0.48,0.73,0.7
2022,davidson,10.43,1.92,26.67,23.15,55.39,55.48,8.82,8.12,22.82,24.15,17.85,15.03,32.58,31.33,13.42,11.33,17.73,15.33,6.45,6.52,25.42,22.36,31.88,28.88,14.67,11.85,4.67,5.06,2.58,2.27,9.42,10.67,14.73,17.79,0.48,0.42,0.38,0.35,0.55,0.48,0.56,0.49,0.77,0.75
2022,duke,19.55,7.26,29.68,26.24,60.71,62.97,8.18,6.68,22.21,21.26,21.5,19.56,38.5,41.71,12.65,8.0,17.35,11.91,9.35,9.32,26.32,21.35,35.68,30.68,16.91,13.59,6.47,6.24,5.53,3.12,9.91,10.5,13.65,15.74,0.49,0.42,0.36,0.3,0.56,0.47,0.56,0.47,0.73,0.63
2022,cal-state-fullerton,-0.04,-2.28,24.77,24.19,55.39,55.29,5.52,7.77,16.71,20.74,19.26,16.42,38.68,34.55,15.19,10.0,19.9,14.39,8.45,7.68,22.35,21.71,30.81,29.39,11.29,13.1,7.26,6.16,2.0,3.13,11.65,13.55,16.0,19.45,0.45,0.44,0.32,0.37,0.5,0.47,0.5,0.51,0.77,0.7
2023,purdue,18.23,8.31,25.44,24.06,55.38,57.71,6.88,6.41,21.09,20.41,18.56,17.65,34.29,37.29,15.32,8.21,20.62,11.15,11.0,6.29,25.18,18.12,36.18,24.41,15.5,12.38,4.79,6.0,3.62,2.94,10.41,9.12,13.71,18.85,0.46,0.42,0.33,0.32,0.55,0.48,0.52,0.47,0.75,0.74
2023,fairleigh-dickinson,-8.97,-9.83,28.56,26.41,62.74,55.15,8.09,8.0,23.38,21.94,20.47,18.41,39.35,33.21,12.62,14.09,16.91,18.94,10.18,7.59,21.0,22.68,31.18,30.26,14.97,14.79,8.03,5.71,1.94,3.88,11.18,14.76,19.03,15.82,0.46,0.48,0.35,0.36,0.52,0.56,0.52,0.55,0.74,0.74
2023,memphis,14.5,6.9,28.79,24.21,59.94,60.26,6.15,7.97,17.26,25.85,22.65,16.24,42.68,34.41,16.06,15.56,21.5,21.06,8.62,10.18,23.59,21.35,32.21,31.53,15.74,13.47,8.68,7.38,4.56,4.09,13.18,15.06,18.38,18.71,0.48,0.4,0.35,0.31,0.53,0.47,0.53,0.47,0.74,0.72
2023,florida-atlantic,13.92,2.29,28.24,23.47,59.82,58.32,9.76,6.41,26.26,20.12,18.47,17.06,33.56,38.21,12.56,11.62,17.53,15.56,9.21,7.53,26.44,22.32,35.65,29.85,14.62,7.76,6.79,5.68,2.47,2.32,11.32,12.26,15.82,16.71,0.47,0.4,0.38,0.31,0.55,0.45,0.55,0.46,0.7,0.74
2023,duke,15.83,7.44,26.0,23.59,57.62,57.62,6.85,6.15,20.38,20.24,19.15,17.44,37.24,37.38,13.68,10.62,17.76,13.88,10.85,7.74,24.91,20.0,35.76,27.74,14.79,11.29,5.71,6.15,4.5,3.59,11.53,10.53,15.21,16.74,0.45,0.41,0.34,0.31,0.52,0.46,0.51,0.46,0.77,0.77
2023,oral-roberts,8.54,-2.84,30.56,26.09,63.76,63.03,10.79,8.68,29.26,25.06,19.76,17.41,34.5,37.97,12.32,9.26,15.88,12.91,7.68,8.74,26.76,24.71,34.44,33.44,14.82,11.91,6.88,5.15,5.38,2.62,8.94,12.35,13.09,15.03,0.48,0.42,0.37,0.34,0.57,0.46,0.56,0.49,0.78,0.74
2023,tennessee,20.84,7.98,25.55,19.48,58.52,52.76,7.79,5.76,23.64,21.97,17.76,13.73,34.88,30.79,12.91,13.3,18.09,18.42,11.52,7.85,24.36,20.58,35.88,28.42,16.91,9.76,8.27,6.79,3.64,2.97,11.33,13.97,16.76,17.85,0.44,0.37,0.33,0.26,0.51,0.44,0.51,0.42,0.73,0.71
2023,louisiana-lafayette,4.27,-0.51,28.12,25.39,58.09,57.52,7.06,5.91,18.7,17.45,21.06,19.48,39.39,40.06,14.73,13.12,21.55,18.55,9.79,7.76,24.27,20.21,34.06,27.97,14.45,10.48,7.15,6.55,3.09,3.12,11.79,11.61,16.91,18.39,0.49,0.44,0.38,0.33,0.54,0.49,0.55,0.5,0.69,0.7
2023,kentucky,14.76,8.08,27.5,24.38,59.97,56.78,6.38,6.62,18.03,20.0,21.12,17.75,41.94,36.78,13.69,12.66,19.47,17.0,11.81,6.94,24.38,19.97,36.19,26.91,15.31,11.66,6.47,5.91,3.75,2.19,10.81,10.41,16.12,17.09,0.46,0.43,0.36,0.33,0.51,0.49,0.51,0.49,0.7,0.75
2023,providence,12.89,6.55,27.5,26.53,59.91,59.91,6.66,6.88,18.94,20.28,20.84,19.66,40.97,39.62,16.44,11.38,22.06,15.28,10.5,7.91,24.59,21.38,35.09,29.28,14.69,12.78,6.91,6.03,4.56,3.94,11.0,11.44,14.97,18.28,0.46,0.44,0.35,0.34,0.51,0.5,0.51,0.5,0.76,0.74
2023,kansas-state,15.79,9.48,26.19,24.06,57.75,57.38,7.12,6.34,20.94,21.09,19.06,17.72,36.81,36.28,16.0,14.56,21.34,21.03,8.78,8.75,23.62,21.47,32.41,30.22,16.75,13.5,7.69,7.47,2.78,3.91,13.69,14.22,17.69,18.59,0.45,0.42,0.34,0.3,0.52,0.49,0.51,0.48,0.75,0.68
2023,montana-state,2.17,-1.43,25.12,23.03,53.59,53.82,6.18,6.41,18.26,18.79,18.94,16.62,35.32,35.03,17.79,14.15,23.44,18.88,7.18,6.29,22.79,21.35,29.97,27.65,12.47,8.85,6.5,5.5,2.97,1.97,11.38,13.21,18.47,20.59,0.47,0.43,0.34,0.34,0.54,0.48,0.52,0.49,0.75,0.74
2023,michigan-state,14.25,11.25,25.74,24.26,57.19,57.74,7.48,6.97,18.94,22.13,18.26,17.29,38.26,35.61,11.26,11.9,14.77,16.52,7.1,7.71,24.94,22.55,32.03,30.26,14.84,12.74,4.58,5.74,2.9,3.61,10.32,9.35,16.52,16.0,0.45,0.42,0.39,0.31,0.48,0.49,0.52,0.48,0.78,0.71
2023,southern-california,13.06,8.0,25.97,23.44,56.88,60.09,6.47,7.5,18.75,22.47,19.5,15.94,38.12,37.62,14.31,12.88,19.25,17.91,7.94,10.28,24.22,21.78,32.16,32.06,13.44,13.19,7.03,6.78,5.16,2.97,11.78,11.75,17.19,17.69,0.46,0.39,0.33,0.33,0.51,0.43,0.51,0.46,0.74,0.72
2023,marquette,17.07,8.01,29.62,25.65,60.76,57.65,8.85,7.62,25.44,21.62,20.76,18.03,35.32,36.03,11.85,11.68,16.44,16.74,7.35,9.32,21.06,23.41,28.41,32.74,17.59,15.03,9.41,5.65,3.15,3.38,10.53,14.85,16.26,15.21,0.49,0.45,0.35,0.36,0.59,0.51,0.56,0.51,0.72,0.71
2023,vermont,1.63,-3.13,26.61,24.42,56.0,54.85,8.61,7.15,23.97,20.21,18.0,17.27,32.03,34.64,11.21,10.61,16.09,14.61,5.64,6.18,23.33,24.12,28.97,30.3,13.64,11.06,5.97,4.97,2.94,2.7,8.82,11.0,14.85,15.64,0.48,0.44,0.36,0.36,0.56,0.49,0.55,0.51,0.7,0.74
2023,houston,22.2,4.79,27.53,18.76,59.65,51.5,7.76,6.26,22.53,22.53,19.76,12.5,37.12,28.97,12.21,12.71,16.97,18.41,11.68,7.62,24.32,19.71,36.0,27.32,14.82,10.06,8.32,5.44,4.76,2.44,9.47,13.59,16.56,16.15,0.46,0.37,0.33,0.29,0.54,0.42,0.53,0.43,0.73,0.68
2023,northern-kentucky,-0.83,-2.89,24.47,22.59,56.71,51.68,8.18,7.38,23.35,20.24,16.29,15.21,33.35,31.44,11.12,11.0,16.06,15.68,9.94,8.44,20.41,21.82,30.35,30.26,13.56,13.85,9.41,5.76,2.59,2.35,10.71,14.53,15.38,15.88,0.43,0.44,0.35,0.36,0.5,0.49,0.51,0.51,0.7,0.7
2023,iowa,14.08,8.69,28.53,28.44,62.78,59.97,8.06,7.06,23.5,19.31,20.47,21.38,39.28,40.66,15.09,10.47,20.44,14.06,10.41,8.09,23.16,23.94,33.56,32.03,16.56,14.5,6.62,5.72,3.44,3.44,9.53,12.28,14.69,18.12,0.46,0.48,0.34,0.37,0.53,0.53,0.52,0.54,0.73,0.74
2023,auburn,14.35,9.29,25.81,22.97,58.59,56.47,6.5,5.56,20.72,19.31,19.31,17.41,37.88,37.16,14.59,15.56,20.78,22.06,9.84,10.16,22.97,21.62,32.81,31.78,14.19,11.19,8.0,7.19,5.12,3.25,11.88,12.59,19.22,17.72,0.44,0.41,0.32,0.29,0.51,0.47,0.5,0.46,0.7,0.69
2023,miami-fl,13.97,6.84,28.97,26.91,59.62,59.84,7.59,7.56,20.66,22.53,21.38,19.34,38.97,37.31,13.88,10.75,17.88,14.44,9.0,8.28,22.91,20.78,31.91,29.06,14.94,14.34,7.34,5.97,3.28,3.28,10.97,12.19,14.41,15.06,0.49,0.45,0.38,0.34,0.55,0.52,0.55,0.51,0.78,0.75
2023,drake,7.84,-1.14,27.35,23.35,58.15,57.21,7.97,6.68,21.38,21.82,19.38,16.68,36.76,35.38,12.65,10.53,16.44,15.06,7.24,6.41,26.24,23.18,33.47,29.59,13.62,10.24,5.38,5.24,2.62,2.32,9.82,11.5,14.79,16.91,0.47,0.41,0.37,0.3,0.53,0.47,0.54,0.47,0.78,0.69
2023,indiana,14.94,8.88,28.45,24.12,58.15,58.94,5.67,7.48,15.3,22.52,22.79,16.64,42.85,36.42,12.45,12.73,17.48,18.06,7.7,8.97,25.33,21.97,33.03,30.94,15.42,11.61,5.76,6.55,4.94,3.15,11.15,10.45,17.33,16.24,0.49,0.41,0.36,0.33,0.53,0.46,0.54,0.47,0.72,0.7
2023,kent-state,7.53,-1.22,27.5,22.0,60.56,54.65,7.88,6.97,23.44,22.47,19.62,15.03,37.12,32.18,13.74,14.74,18.94,20.44,9.29,8.35,23.09,22.38,32.38,30.74,12.38,11.26,8.91,5.41,3.94,2.76,11.06,15.62,19.03,18.59,0.45,0.4,0.34,0.31,0.53,0.47,0.52,0.47,0.72,0.72
2023,iowa-state,15.36,10.39,25.62,20.53,56.94,48.66,6.53,7.69,19.25,22.75,19.09,12.84,37.69,25.91,10.66,14.0,15.81,19.47,9.84,6.62,20.88,20.97,30.72,27.59,14.06,11.81,8.81,6.81,2.91,2.91,12.5,15.88,19.09,16.94,0.45,0.42,0.34,0.33,0.51,0.49,0.51,0.5,0.65,0.73
2023,pittsburgh,10.59,5.2,26.3,24.97,58.06,58.67,9.21,7.79,25.61,23.27,17.09,17.18,32.45,35.39,14.3,12.76,18.79,17.97,8.76,8.88,24.45,22.39,33.21,31.27,14.39,13.21,5.15,5.06,4.06,3.27,10.7,11.03,16.24,17.76,0.45,0.43,0.36,0.34,0.53,0.49,0.53,0.5,0.77,0.69
2023,xavier,16.03,9.16,30.21,27.24,61.09,61.47,7.56,7.53,19.12,21.0,22.65,19.71,41.97,40.47,13.44,12.06,18.82,16.65,9.06,7.79,25.74,21.12,34.79,28.91,19.26,14.79,6.53,7.15,3.18,3.94,12.35,11.5,15.88,17.62,0.5,0.44,0.4,0.36,0.54,0.49,0.56,0.51,0.71,0.74
2023,kennesaw-state,0.6,-2.06,26.59,24.06,57.56,56.03,8.26,7.32,22.47,21.94,18.32,16.74,35.09,34.09,13.82,13.47,20.88,19.65,7.59,7.38,23.85,23.09,31.44,30.47,14.41,11.26,7.97,6.62,2.79,3.0,12.0,13.85,17.94,19.35,0.46,0.43,0.37,0.33,0.52,0.49,0.53,0.5,0.66,0.7
2023,texas-am,13.76,7.42,23.97,22.24,55.09,54.94,6.09,8.15,18.59,25.24,17.88,14.09,36.5,29.71,19.21,13.59,25.29,19.29,10.82,9.09,23.21,19.5,34.03,28.59,12.65,13.18,6.82,7.24,2.35,4.09,11.88,13.18,18.29,20.24,0.44,0.41,0.32,0.32,0.5,0.47,0.5,0.48,0.76,0.7
2023,penn-state,13.04,9.02,26.46,25.2,57.0,58.6,10.4,7.31,27.0,21.97,16.06,17.89,30.0,36.63,9.0,10.69,12.2,15.17,5.2,7.8,24.86,24.91,30.06,32.71,13.94,14.14,4.37,4.74,2.2,2.89,8.46,8.2,15.69,13.49,0.46,0.43,0.39,0.33,0.54,0.49,0.56,0.5,0.72,0.71
2023,texas,20.56,10.43,28.21,23.5,60.26,55.91,7.15,6.47,21.09,19.79,21.06,17.03,39.18,36.12,14.29,13.94,19.0,19.26,8.68,8.41,23.15,22.82,31.82,31.24,16.12,11.35,8.06,5.74,3.68,3.26,11.03,15.38,17.62,17.97,0.47,0.42,0.33,0.33,0.54,0.47,0.53,0.48,0.74,0.72
2023,colgate,2.2,-5.86,29.91,26.65,58.24,58.76,8.32,7.56,20.41,21.47,21.59,19.09,37.82,37.29,10.44,8.12,15.88,11.82,6.76,6.94,24.38,22.29,31.15,29.24,18.56,14.44,6.97,5.94,2.85,3.06,9.79,11.79,12.56,14.76,0.51,0.46,0.4,0.35,0.57,0.52,0.59,0.52,0.67,0.7
2023,alabama,23.19,9.65,27.76,23.94,62.21,64.38,10.06,5.53,29.76,19.71,17.71,18.41,32.44,44.68,16.59,15.09,22.85,21.12,11.24,9.44,29.59,23.41,40.82,32.85,15.21,10.0,6.06,7.29,5.06,3.71,13.56,11.38,18.62,20.09,0.45,0.37,0.33,0.29,0.56,0.41,0.53,0.42,0.73,0.72
2023,texas-am-corpus-christi,-2.57,-7.02,27.97,25.24,61.21,56.61,7.79,8.03,21.15,24.27,20.18,17.21,40.06,32.33,16.67,14.03,21.09,20.39,10.18,8.64,23.48,22.09,33.67,30.73,15.7,14.45,8.76,6.39,1.7,3.3,12.45,15.18,19.06,18.76,0.46,0.45,0.37,0.33,0.5,0.53,0.52,0.52,0.79,0.68
2023,maryland,14.58,8.35,24.85,23.3,55.33,54.48,6.85,5.55,20.73,17.27,18.0,17.76,34.61,37.21,13.82,11.0,18.7,15.12,8.73,7.64,22.61,21.55,31.33,29.18,11.52,11.21,5.36,4.61,3.67,3.42,10.0,11.12,15.85,18.18,0.45,0.43,0.33,0.32,0.52,0.48,0.52,0.48,0.73,0.72
2023,west-virginia,15.95,10.89,26.06,24.58,57.48,54.91,7.27,6.55,20.88,19.21,18.79,18.03,36.61,35.7,16.91,15.33,22.82,21.09,9.88,8.27,21.64,20.85,31.52,29.12,13.18,12.36,6.7,6.67,3.09,2.33,12.42,14.09,18.42,21.48,0.45,0.45,0.35,0.33,0.51,0.51,0.52,0.51,0.74,0.72
2023,san-diego-state,15.81,8.92,25.39,22.82,57.15,54.82,7.18,6.42,20.33,21.94,18.21,16.39,36.82,32.88,14.09,11.55,19.24,15.67,9.39,7.24,23.45,20.79,32.85,28.03,13.42,10.88,7.06,6.33,3.73,2.91,10.94,12.27,16.12,18.09,0.44,0.42,0.34,0.29,0.5,0.5,0.51,0.48,0.73,0.75
2023,college-of-charleston,8.4,-4.01,27.68,25.74,63.12,59.68,10.09,5.91,30.21,19.26,17.59,19.82,32.91,40.41,15.35,9.97,20.71,14.68,11.97,7.62,25.44,22.32,37.41,29.94,13.79,11.71,7.35,5.68,3.15,3.59,11.74,13.41,16.82,18.29,0.44,0.43,0.33,0.3,0.53,0.49,0.52,0.48,0.74,0.65
2023,virginia,13.28,5.97,24.03,21.56,53.47,51.91,6.81,7.0,19.28,20.59,17.22,14.56,34.19,31.31,12.94,10.12,18.47,13.53,6.94,6.56,22.53,22.47,29.47,29.03,15.81,11.41,6.91,4.84,4.22,3.75,8.12,11.5,14.31,16.22,0.45,0.42,0.35,0.34,0.5,0.47,0.51,0.48,0.71,0.75
2023,furman,4.88,-2.9,28.76,26.0,59.5,58.29,9.53,6.88,27.47,20.62,19.24,19.12,32.03,37.68,15.03,12.32,20.29,17.47,8.85,8.18,24.15,22.0,33.0,30.18,17.09,11.38,6.79,5.74,3.21,2.62,10.71,12.38,16.76,17.24,0.48,0.45,0.35,0.33,0.6,0.51,0.56,0.51,0.74,0.71
2023,creighton,17.82,9.8,27.52,26.52,58.88,62.85,8.91,6.39,24.76,18.73,18.61,20.12,34.12,44.12,12.7,9.06,16.55,12.42,7.52,7.64,27.24,23.24,34.76,30.88,15.91,12.48,5.24,6.18,4.18,2.85,10.97,9.52,13.15,15.85,0.47,0.42,0.36,0.35,0.54,0.46,0.55,0.47,0.77,0.73
2023,north-carolina-state,12.5,5.58,29.03,25.24,64.15,56.82,8.42,6.12,24.12,19.03,20.61,19.12,40.03,37.79,11.7,14.18,16.24,19.33,10.03,7.55,24.06,24.15,34.09,31.7,13.06,11.45,7.94,5.12,4.58,2.67,9.18,12.7,17.39,15.76,0.45,0.45,0.35,0.32,0.52,0.51,0.52,0.5,0.72,0.72
2023,baylor,17.3,10.54,25.72,25.47,57.59,56.19,9.69,6.84,26.06,21.25,16.03,18.62,31.53,34.94,16.03,12.47,21.41,17.62,9.75,8.72,20.47,20.5,30.22,29.22,14.5,15.38,6.66,6.28,2.38,2.94,11.97,12.88,17.38,18.53,0.45,0.45,0.37,0.32,0.51,0.53,0.53,0.52,0.75,0.7
2023,california-santa-barbara,3.3,-2.03,26.5,24.03,53.71,54.44,5.59,5.82,15.85,16.97,20.91,18.21,37.85,37.47,13.59,11.74,18.68,15.59,6.91,6.44,22.38,20.18,29.29,26.62,14.21,11.59,6.44,4.94,2.53,2.29,10.56,11.97,16.09,17.79,0.49,0.44,0.35,0.34,0.55,0.48,0.55,0.5,0.74,0.76
2023,missouri,11.4,6.89,28.36,25.33,59.94,56.88,9.36,8.88,25.97,25.06,19.0,16.45,33.97,31.82,13.39,15.03,17.67,20.0,7.91,11.0,19.76,23.15,27.67,34.15,16.12,14.61,10.33,6.33,2.7,2.27,10.67,16.33,18.12,16.67,0.47,0.45,0.36,0.35,0.55,0.52,0.55,0.52,0.76,0.74
2023,utah-state,14.23,6.81,27.03,24.79,56.35,58.88,9.44,6.79,24.0,19.68,17.59,18.0,32.35,39.21,15.06,13.32,19.71,17.82,7.35,7.41,25.82,21.44,33.18,28.85,16.85,11.68,5.0,5.53,3.38,2.53,11.74,10.65,17.0,18.91,0.48,0.42,0.39,0.34,0.55,0.46,0.56,0.48,0.75,0.75
2023,arizona,19.08,8.34,29.38,25.85,59.26,63.29,8.59,8.03,22.5,24.5,20.79,17.82,36.76,38.79,15.32,11.76,21.62,16.47,8.82,8.76,27.29,21.56,36.12,30.32,19.18,12.76,6.12,7.88,3.21,3.41,13.12,11.68,17.03,19.29,0.5,0.41,0.39,0.32,0.57,0.46,0.57,0.47,0.7,0.72
2023,princeton,4.76,-0.97,27.03,25.14,59.14,59.69,8.52,6.41,24.72,19.69,18.52,18.72,34.41,40.0,13.41,11.86,18.83,17.38,8.66,7.41,27.17,22.62,35.83,30.03,13.52,10.9,4.93,6.28,3.31,3.34,11.9,10.07,16.24,18.24,0.46,0.42,0.35,0.32,0.54,0.47,0.53,0.48,0.69,0.67
2023,kansas,19.2,11.84,27.65,24.21,59.38,58.18,6.97,6.38,20.26,20.44,20.68,17.82,39.12,37.74,12.68,13.15,17.68,18.18,8.47,8.74,24.76,23.29,33.24,32.03,16.44,11.18,8.79,6.09,3.76,2.85,12.06,13.5,16.56,15.82,0.46,0.42,0.34,0.31,0.53,0.47,0.52,0.47,0.7,0.71
2023,howard,-5.04,-5.14,26.71,25.41,57.97,57.47,8.0,7.18,21.24,21.21,18.71,18.24,36.74,36.26,14.06,13.94,19.68,20.38,10.0,8.59,22.47,20.56,32.47,29.15,14.85,11.94,7.18,8.68,3.18,3.03,15.79,15.09,17.65,17.76,0.46,0.45,0.37,0.34,0.51,0.51,0.53,0.51,0.71,0.68
2023,arkansas,15.98,9.87,27.06,23.39,56.94,55.76,5.09,5.12,16.06,16.76,21.97,18.27,40.88,39.0,15.21,15.48,22.06,21.7,8.67,8.03,23.7,21.33,32.36,29.36,13.42,10.33,8.39,6.64,5.24,2.76,12.52,13.64,19.12,18.79,0.48,0.42,0.32,0.31,0.54,0.47,0.52,0.47,0.68,0.69
2023,illinois,14.8,7.65,26.69,24.38,59.19,58.47,7.66,6.06,24.78,18.06,19.03,18.31,34.41,40.41,13.62,12.16,20.03,17.31,10.19,8.0,25.31,22.19,35.5,30.19,12.47,10.91,6.84,6.75,5.66,2.78,12.41,12.25,16.88,18.28,0.45,0.42,0.31,0.32,0.56,0.46,0.52,0.47,0.68,0.7
2023,saint-marys-ca,17.41,7.18,25.73,21.45,56.18,51.73,7.76,5.33,20.88,16.39,17.97,16.12,35.3,35.33,12.15,11.88,17.55,15.94,9.12,5.85,23.42,20.21,32.55,26.06,12.55,7.82,6.82,4.76,3.48,3.58,9.55,11.73,16.58,16.97,0.46,0.42,0.37,0.33,0.51,0.46,0.53,0.47,0.69,0.74
2023,virginia-commonwealth,9.89,1.95,24.88,22.62,53.47,54.53,6.09,6.0,17.53,18.59,18.79,16.62,35.94,35.94,15.59,11.68,22.35,16.62,8.0,8.29,22.56,21.85,30.56,30.15,13.21,11.53,8.94,6.5,4.56,3.47,12.82,15.24,16.32,19.71,0.47,0.42,0.35,0.33,0.52,0.47,0.52,0.47,0.7,0.7
2023,connecticut,22.95,8.51,27.61,22.3,60.03,54.39,9.0,4.94,25.21,16.48,18.61,17.36,34.82,37.91,14.24,15.48,18.88,21.03,11.79,6.97,24.15,19.21,35.94,26.18,17.27,9.15,6.55,6.67,4.88,2.88,12.33,12.67,18.12,17.36,0.46,0.41,0.35,0.29,0.54,0.46,0.53,0.45,0.74,0.74
2023,iona,7.61,-2.76,28.15,23.35,61.12,57.15,7.06,5.76,19.62,19.74,21.09,17.59,41.5,37.41,12.97,12.53,17.74,17.85,10.32,9.12,23.12,21.76,33.44,30.88,15.03,11.82,7.47,5.38,5.56,2.71,10.29,12.94,16.32,16.15,0.46,0.41,0.36,0.29,0.51,0.47,0.52,0.46,0.73,0.69
2023,texas-christian,15.61,8.78,27.67,24.73,60.58,58.15,5.45,6.18,17.82,20.36,22.21,18.55,42.76,37.79,14.39,12.27,20.55,17.27,10.3,9.18,23.0,22.58,33.3,31.76,16.21,13.82,8.24,6.45,4.73,4.3,11.73,14.85,16.18,16.55,0.46,0.43,0.31,0.29,0.52,0.5,0.5,0.48,0.7,0.7
